test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,flag_all_zero_placeholder,flag_not_subject_vehicle,flag_dpd_all_zero,flag_crhdst_missing_or_zero,flag_vdi_unusable,flag_lencnt_missing,flag_damdst_missing,flag_lencnt_out_of_range,flag_damdst_out_of_range,flag_crhdst_lt_dpdmax,flag_pdof_family_mismatch,flag_side_imppnt_mismatch,flag_axbx_all_missing,flag_axbx_no_delta,flag_rear_low_confidence,flag_dpd_negative,flag_negative_dpd_present,flag_cmean_negative,flag_not_target_family,exclusion_reason
2374,10086,2840,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2383,10087,2849,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2372,10089,2838,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2384,10090,2850,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2400,10092,2867,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2403,10094,2872,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2413,10098,2882,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2397,10099,2863,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2397,10099,2864,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,audit_only_family
2328,10100,2791,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2329,10101,2792,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2330,10102,2793,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2333,10103,2796,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2334,10104,2797,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2335,10105,2798,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2337,10106,2800,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2338,10107,2801,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2322,10108,2784,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2323,10109,2785,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2340,10110,2803,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2341,10111,2804,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2342,10112,2805,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2346,10113,2810,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2347,10114,2811,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2351,10115,2815,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2356,10116,2820,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2358,10117,2822,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2359,10118,2823,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2402,10119,2870,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2402,10119,2871,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,audit_only_family
2419,10126,2889,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2430,10127,2900,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2435,10128,2905,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2423,10129,2893,1,static_airbag,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2455,10132,2925,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2464,10133,2935,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2464,10133,2936,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,audit_only_family
2470,10134,2942,1,research_other,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2470,10134,2943,2,research_other,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audit_only_family
2473,10136,2946,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2491,10144,2965,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2499,10148,2974,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2512,10153,2989,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2504,10154,2980,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2504,10154,2981,2,frontal,subject_vehicle,A_ProfileValid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,audit_only_family
2526,10157,3006,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2529,10160,3010,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2535,10162,3017,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2538,10164,3021,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2544,10167,3028,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2555,10170,3040,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2565,10172,3051,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2571,10176,3058,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2577,10178,3065,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2578,10181,3067,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2582,10186,3072,1,side_impactor,impactor_vehicle,X_Exclude,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2586,10187,3078,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2585,10190,3076,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2591,10193,3084,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2239,10196,2686,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2240,10197,2687,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2244,10198,2691,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2246,10199,2694,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2252,10200,2701,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2256,10201,2706,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2257,10202,2707,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2262,10203,2714,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2264,10204,2716,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2267,10205,2720,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2273,10206,2726,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2274,10207,2727,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2278,10208,2732,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2280,10209,2734,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2284,10210,2740,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2287,10211,2743,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2309,10212,2769,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2310,10213,2770,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2311,10214,2771,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2312,10215,2772,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2313,10216,2773,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2314,10217,2774,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2308,10218,2768,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2319,10219,2780,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2320,10220,2781,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2324,10221,2786,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2331,10222,2794,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2339,10223,2802,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2343,10224,2806,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2355,10225,2819,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2360,10226,2824,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2366,10227,2831,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2405,10228,2874,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2407,10229,2876,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2409,10230,2878,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2410,10231,2879,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2411,10232,2880,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2412,10233,2881,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2414,10234,2884,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2417,10235,2887,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2420,10236,2890,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2421,10237,2891,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2424,10238,2894,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2427,10239,2897,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2431,10240,2901,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2440,10241,2910,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2446,10242,2916,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2450,10243,2920,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2486,10244,2960,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2488,10245,2962,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2500,10246,2976,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2503,10247,2979,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2505,10248,2982,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2506,10249,2983,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2507,10250,2984,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2508,10251,2985,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2511,10252,2988,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2513,10253,2991,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2514,10254,2992,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2515,10255,2993,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2517,10256,2995,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2524,10257,3004,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2527,10258,3008,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2530,10259,3012,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2531,10260,3013,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2536,10261,3019,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2540,10262,3024,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2532,10263,3014,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2548,10264,3033,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2553,10265,3038,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2556,10266,3042,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2557,10267,3043,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2561,10268,3047,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2567,10269,3054,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2573,10270,3061,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2574,10271,3062,1,frontal,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2541,10272,3025,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2542,10273,3026,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2545,10274,3030,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2546,10275,3031,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2533,10276,3015,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2549,10277,3034,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2550,10278,3035,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2551,10279,3036,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2554,10280,3039,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2558,10281,3044,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2562,10282,3048,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2563,10283,3049,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2564,10284,3050,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2568,10285,3055,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2569,10286,3056,1,sled_without_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2422,10289,2892,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2425,10290,2895,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2426,10291,2896,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2428,10292,2898,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2432,10293,2902,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2433,10294,2903,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2436,10295,2906,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2438,10296,2908,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2441,10297,2911,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2442,10298,2912,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2443,10299,2913,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2444,10300,2914,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2447,10301,2917,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2453,10302,2923,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2454,10303,2924,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2456,10304,2927,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2458,10305,2929,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2459,10306,2930,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2465,10307,2937,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2466,10308,2938,1,sled_with_body,subject_vehicle,X_Exclude,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,audit_only_family
2615,10313,3108,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2619,10315,3113,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2621,10319,3116,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2623,10321,3119,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,not_subject_vehicle
2626,10323,3123,1,side_impactor,impactor_vehicle,X_Exclude,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,not_subject_vehicle
2597,10325,3090,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2598,10326,3091,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
2600,10327,3093,1,sled_without_body,subject_vehicle,X_Exclude,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,audit_only_family
